"participantGUID","d_visit","days_visit","staffID","siteGUID","siteID","pid","formGUID","FormName","versionGUID","versionNbr","ratid","d_arrive","days_arrive","batchnumber","d_reverselight","days_reverselight","d_birth","days_birth","sex","weight","cagenumber","comments"
"85A6A5C8-50CC-4CA1-96EC-D3860C0FEE39","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026436,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T18","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,314.70000,21,
"0B560107-9C5F-4C50-AF24-E8231971C6F2","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026517,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T19","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,312.20000,22,
"90CFE5A4-76FE-4458-A2B1-A66F0B60118E","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026789,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T20","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,322.90000,22,
"B68FB52A-C55C-4C68-9F0D-D786C85CF0AD","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026940,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T21","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,342.60000,23,
"0417F3E1-9068-41B7-8B54-3537017D8E3E","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027084,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T22","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,338.40000,23,
"3B99FF4A-6EA1-4E23-9F34-46DDCF1C2A1F","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027165,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T23","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,304.00000,24,
"EF759D30-BE9E-42A8-8A8E-4ACD6F2FD2D4","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027246,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T24","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,292.40000,24,
"F0D83B29-8EFA-4CDE-B1AA-2358AC220ECF","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027327,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T25","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,361.30000,25,
"6EA07A05-8ECB-4383-848B-124E8E77A92F","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027408,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T26","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,322.30000,25,
"FCE9ABE6-B60B-4934-BAE5-56AF8B11ECEC","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027599,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T27","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,321.90000,26,
"3621C4F6-9FD6-4420-B1F1-74DE333B8FE0","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027750,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T28","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,331.80000,26,
"DAF2EDDB-BB93-49C7-A69A-CCFAF10C3220","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027831,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T29","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,315.10000,27,
"ED46274E-6A2A-4723-8985-CD1C145BE005","18JUN2018",13,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027912,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M8T30","05JUN2018",0,1,"05JUN2018",0,"Jan 2018",-155,2,310.90000,27,
"1628FB23-6F66-47D4-8D82-63C87726F0FD","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10043527,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T1","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,180.20000,28,
"261AAAD2-3AFA-446B-A6CA-751EE5FCCCE7","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10043608,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T2","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,180.40000,28,
"85CCE78A-1971-429B-8E08-3BF321D240A7","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10043799,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T3","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,179.40000,29,
"69FD4884-786D-4F2A-97B1-6174FBD25D60","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10043950,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T4","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,176.60000,29,
"E8FC744B-81F7-4C16-916F-54E57305ADE1","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044094,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T5","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,180.10000,30,
"9CA9F9C5-E5D8-45C8-863C-81B50B2A0E0B","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044175,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T6","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,174.90000,30,
"0D5071F5-D166-4CF1-BE8B-EB4DF6E04C0E","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044256,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T7","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,168.90000,31,
"07AF7369-F082-4CA7-99D5-D973F4A162C9","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044337,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T8","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,183.60000,31,
"EA9F5180-5F6B-496B-BED6-9E442508727E","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044418,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T9","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,177.10000,32,
"2479BEE5-2A38-4D09-B15B-B1715F561A9F","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044760,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T10","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,170.30000,32,
"FC9D810E-D889-4A63-8FF7-9C099F709AE5","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044841,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T11","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,178.40000,33,
"22CEB023-3001-4E2D-9704-D4C651378D27","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044922,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T12","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,163.20000,33,
"55A3F158-4C39-4525-BEC7-8AA6BEA89EA2","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045066,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T13","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,166.60000,34,
"71154A73-C9DD-42A4-ADA8-87FEB4D7ED82","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045147,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T14","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,186.50000,34,
"0A4A7935-3AF4-463F-84E3-DCF07671509D","13JUL2018",11,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045228,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T15","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,163.50000,35,
"04C84D7E-FC8C-422F-AE4B-CAFADB63407B","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045309,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T16","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,182.40000,35,
"70E0DCB0-DC26-45CC-B462-F3719E223B02","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045570,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T17","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,168.70000,36,
"EBBEAE90-9621-4590-B6DA-9C95DB546010","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045651,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T18","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,191.60000,36,
"BB316AB0-EEB0-42CF-93B0-4B43C5A4A605","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045732,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T19","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,171.60000,37,
"1E774011-BEB7-4FF9-B622-3DCBB34526EF","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045813,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T20","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,167.70000,37,
"76BADF95-5E94-4770-A1C5-715FEE6F935A","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046038,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T21","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,180.50000,38,
"F9BEE1FA-E2DB-4BE4-A79C-99D585D6FD17","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046119,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T22","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,178.60000,38,
"A77AC89A-1D9E-4516-9DA4-2BE99C8126EF","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046380,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T23","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,186.10000,39,
"2B969165-1A52-43AA-8FD9-39AFA62F094F","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046461,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T24","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,192.30000,39,
"83BAA78D-FC67-428D-82EB-066E062B8C10","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046542,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T25","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,190.60000,40,
"6E2D02A7-902E-45A1-98A6-D221EAB3E895","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046623,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T26","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,179.70000,40,
"3CB7B4DD-4FDB-4673-B02C-6727DE9F43C7","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046704,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T27","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,173.30000,41,
"9902995F-147D-495B-8932-1CAC9B9F6CF1","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046895,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T28","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,179.30000,41,
"B2D79E00-8138-4D95-8E2D-8FE98817E748","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046976,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T29","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,175.20000,42,
"172C7AA6-33B6-4941-AB3E-DDDBE74719B8","14JUL2018",12,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10047190,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06F8T30","02JUL2018",0,1,"05JUL2018",3,"Feb 2018",-151,1,174.30000,42,
"C70E2825-4C5A-494B-BD8F-2A3D9C3CD94A","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10059369,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T1","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,327.00000,43,
"FE767C6C-A1A1-4127-B4AD-DB86DA330A48","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10063633,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T3","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,300.80000,44,
"6A1B62F2-791D-4AD1-AF30-7DF779C77ACE","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10085017,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T4","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,328.70000,44,
"39BB8A90-B9BD-4879-950C-F8CE6FC2A6C7","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10088113,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T5","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,250.70000,45,
"7CC385ED-D79D-4A67-9416-89DACBE4A97B","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10093702,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T6","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,252.70000,45,
"22D700B9-EDD0-4BC8-8155-EB9C39417F81","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10095241,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T7","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,291.50000,46,
"1CA4210C-3CE6-4A5A-996B-673EBDEB3B81","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10106383,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T8","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,292.70000,46,
"B25961A8-F07C-413E-86D4-C9BB5589ADDA","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10136967,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T10","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,337.10000,47,
"9F3E1040-D409-421E-B635-2572DC20ED89","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10139044,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T11","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,276.70000,48,
"3D542218-E637-43A9-AE07-3BE0D7153C2F","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10139710,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T12","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,246.50000,48,"
"
"DCF3D0CD-7CB2-475C-9208-E7749AB91AB0","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10152148,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T13","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,300.00000,49,
"95E9D7A9-0F3B-4DE5-975B-1C3FD01C8F8C","13SEP2018",37,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10171010,"4A6B7968-EA18-43ED-A70E-6E78F1B63B32","Animal Registration","D6DD4072-B3E1-4D60-ACCE-6338DF642BCF",1,"06M4T14","07AUG2018",0,1,"07AUG2018",0,"Apr 2018",-128,2,304.00000,49,
