"participantGUID","visitGUID","d_visit","days_visit","staffID","siteGUID","siteID","pid","visitcode","formGUID","FormName","versionGUID","versionNbr","anesthesiaid","t_anesthesia","anesthesiacomments","bloodtype","bloodtube","bloodcomplete","bloodtechid","t_bloodstart","t_bloodstop","t_edtafill","bloodcomments","uterustype","uterustechid","uteruscomplete","t_uterusstart","t_uterusstop","uterusweight","uteruscomments","t_death","deathtype"
"B2D79E00-8138-4D95-8E2D-8FE98817E748","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05OCT2018",95,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046976,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:52:55",,"EDTA","Draw",1,1333,"12:55:56","12:56:12","12:56:30",,,,,,,,,"13:01:04",2
"172C7AA6-33B6-4941-AB3E-DDDBE74719B8","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05OCT2018",95,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10047190,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"13:11:30",,"EDTA","Draw",4,1333,,,,,,,,,,,,"13:20:06",2
"C70E2825-4C5A-494B-BD8F-2A3D9C3CD94A","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","12NOV2018",97,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10059369,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:37:35",,"EDTA","Draw",1,1333,"11:40:53","11:41:30","11:41:52",,"UTERUS",,3,,,,,"11:49:04",2
"FE767C6C-A1A1-4127-B4AD-DB86DA330A48","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","12NOV2018",97,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10063633,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:04:41",,"EDTA","Draw",1,1333,"12:07:02","12:07:35","12:08:02",,,,,,,,,"12:13:59",2
"6A1B62F2-791D-4AD1-AF30-7DF779C77ACE","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","12NOV2018",97,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10085017,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:27:45",,"EDTA","Draw",1,1333,"12:29:54","12:30:27","12:30:54",,,,,,,,,"12:36:01",2
"39BB8A90-B9BD-4879-950C-F8CE6FC2A6C7","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","12NOV2018",97,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10088113,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:47:54",,"EDTA","Draw",1,1333,"12:49:59","12:50:36","12:50:53",,,,,,,,,"12:56:29",2
"7CC385ED-D79D-4A67-9416-89DACBE4A97B","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","12NOV2018",97,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10093702,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"13:12:45",,"EDTA","Draw",1,1333,"13:14:50","13:15:04","13:15:17",,,,,,,,,"13:20:57",2
"22D700B9-EDD0-4BC8-8155-EB9C39417F81","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","13NOV2018",98,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10095241,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"11:35:45",,"EDTA","Draw",1,1333,"11:38:08","11:38:27","11:38:45",,,,,,,,,"11:44:08",2
"1CA4210C-3CE6-4A5A-996B-673EBDEB3B81","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","13NOV2018",98,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10106383,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"11:56:20",,"EDTA","Draw",1,1333,"11:58:34","11:58:45","11:59:00",,,,,,,,,"12:04:38",2
"B25961A8-F07C-413E-86D4-C9BB5589ADDA","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","13NOV2018",98,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10136967,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:17:40",,"EDTA","Draw",1,1333,"12:20:57","12:21:19","12:21:36",,,,,,,,,"12:27:10",2
"9F3E1040-D409-421E-B635-2572DC20ED89","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","13NOV2018",98,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10139044,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:39:36",,"EDTA","Draw",1,1333,"12:41:53","12:42:08","12:42:24",,,,,,,,,"12:48:01",2
"3D542218-E637-43A9-AE07-3BE0D7153C2F","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","13NOV2018",98,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10139710,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:59:11",,"EDTA","Draw",2,1333,"13:02:15","13:03:25","13:03:40",,,,,,,,,"13:09:00",2
"DCF3D0CD-7CB2-475C-9208-E7749AB91AB0","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","14NOV2018",99,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10152148,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"11:32:42",,"EDTA","Draw",1,1333,"11:35:27","11:35:53","11:36:10",,,,,,,,,"11:41:38",2
"95E9D7A9-0F3B-4DE5-975B-1C3FD01C8F8C","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","14NOV2018",99,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10171010,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"11:52:17",,"EDTA","Draw",2,1333,"11:55:58","11:57:00","11:57:10",,,,,,,,,"12:01:50",2
"A19A8134-DA27-47FE-9D8C-FCF71D38D0F5","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","14NOV2018",99,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10175431,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:13:18",,"EDTA","Draw",2,1333,"12:17:03","12:18:10","12:18:20",,,,,,,,,"12:23:20",2
"96CEB507-B2E6-4C83-BF7B-1B1256549F76","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","14NOV2018",99,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10179267,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:34:35",,"EDTA","Draw",2,1333,"12:37:01","12:38:36","12:38:48",,,,,,,,,"12:44:34",2
"569A9229-04E8-414A-A195-FE9E8F1B66AB","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","15NOV2018",100,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10185585,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"11:43:11",,"EDTA","Draw",1,1333,"11:46:12","11:46:23","11:46:40",,,,,,,,,"11:52:31",2
"06FE1060-F317-41ED-A95F-BE88FBAB9D32","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","15NOV2018",100,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10204989,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:04:12",,"EDTA","Draw",1,1333,"12:06:35","12:06:55","12:07:11",,,,,,,,,"12:12:34",2
"211F8017-6F51-4B51-BE65-CB50034E0D76","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","15NOV2018",100,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10219315,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:23:23",,"EDTA","Draw",1,1333,"12:26:45","12:27:14","12:27:30",,,,,,,,,"12:32:36",2
"E4271AF1-899A-4A65-9D8D-BF18CEE3F1CF","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","15NOV2018",100,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10220917,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","44CB5074-7AD2-4584-8248-830E137BA4F6",1,1332,"12:44:24",,"EDTA","Draw",1,1333,"12:49:21","12:49:32","12:49:50",,,,,,,,,"12:54:52",2
"0B121AC2-128E-4558-986F-4366C44FDF6A","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","03DEC2018",90,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10244182,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:37:30",,"EDTA","Draw",4,1333,,,,,"UTERUS",,3,,,,,"11:50:48",2
"D171B519-A11F-44D0-806C-9B72CED5F467","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","03DEC2018",90,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10268871,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:03:23",,"EDTA","Draw",2,1333,"12:06:46","12:08:12","12:08:30","It was collected only 400 uL of blood due to technical problems.","UTERUS",,3,,,,,"12:14:30",2
"02039384-2937-425D-8843-B9E1E76011E5","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","03DEC2018",90,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10282947,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:25:46",,"EDTA","Draw",1,1333,"12:29:40","12:30:52","12:31:00",,"UTERUS",,3,,,,,"12:36:22",2
"66EB7817-1240-4EBB-BFF0-6BB1174A7918","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","03DEC2018",90,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10284052,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:47:24",,"EDTA","Draw",2,1333,"12:51:55","12:53:11","12:53:30","It was collected only 300 uL of blood due to technical problems.","UTERUS",,3,,,,,"12:58:41",2
"BFB06BA8-16D4-48E7-A1D6-FAFF0DD82D3F","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","03DEC2018",90,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10300007,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:08:50",,"EDTA","Draw",1,1333,"13:11:32","13:11:50","13:12:02",,"UTERUS",,3,,,,,"13:17:19",2
"2E37478F-525F-4E5E-A882-EE75FD0CFB29","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04DEC2018",91,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10306471,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:33:40",,"EDTA","Draw",1,1333,"11:36:32","11:36:46","11:36:59",,"UTERUS",,3,,,,,"11:42:02",2
"A5B563CE-510A-4E0D-99C0-560F249175D9","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04DEC2018",91,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10309659,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:51:59",,"EDTA","Draw",1,1333,"11:54:46","11:56:26","11:56:41",,"UTERUS",,3,,,,,"12:01:24",2
"11D18917-6ADA-49CC-8B2A-1BC3C6DEE662","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04DEC2018",91,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10314733,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:11:22",,"EDTA","Draw",1,1333,"12:14:28","12:14:50","12:15:02",,"UTERUS",,3,,,,,"12:20:10",2
"900B0B86-DCD4-4E2F-9B47-1AD8B683CD7D","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04DEC2018",91,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10315624,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:30:06",,"EDTA","Draw",1,1333,"12:32:29","12:32:44","12:33:07",,"UTERUS",,3,,,,,"12:38:27",2
"A9CE3E3D-31A0-4443-8A7F-8FD831D79248","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04DEC2018",91,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10335064,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:49:30",,"EDTA","Draw",1,1333,"12:52:33","12:53:00","12:53:15",,"UTERUS",,3,,,,,"12:57:45",2
"76A2272B-1BF0-4415-B122-F778562E3C2C","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05DEC2018",92,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10335730,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:33:50",,"EDTA","Draw",1,1333,"11:35:55","11:36:18","11:36:32",,"UTERUS",,3,,,,,"11:41:50",2
"3D5BC47C-BB3D-45A2-8DB8-D7ADCD51997C","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05DEC2018",92,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10337199,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:52:00",,"EDTA","Draw",1,1333,"11:54:31","11:55:08","11:55:21",,"UTERUS",,3,,,,,"12:00:47",2
"463D6625-1D2F-4721-A932-116D2BE8DD33","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05DEC2018",92,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10338918,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:11:10",,"EDTA","Draw",1,1333,"12:13:37","12:14:18","12:14:31",,"UTERUS",,3,,,,,"12:19:41",2
"C3395698-C620-4B14-84B2-73C90BF5A747","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05DEC2018",92,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10356738,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:36:00",,"EDTA","Draw",2,1333,"12:38:06","12:39:18","12:39:32",,"UTERUS",,3,,,,,"12:44:34",2
"9CCDBB26-A6D5-4995-8494-A9202DA5581A","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05DEC2018",92,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10366296,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:55:22",,"EDTA","Draw",4,,,,,"Unable to collect blood due to technical issues.","UTERUS",,3,,,,,"13:06:21",2
"89D6F615-D17C-4EB9-88EB-A602940FF179","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06DEC2018",93,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10381414,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:33:48",,"EDTA","Draw",2,1333,"11:36:50","11:37:37","11:37:49",,"UTERUS",,3,,,,,"11:42:29",2
"BCB56DB0-826F-4A24-AAC9-02DD4C4BCB82","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06DEC2018",93,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10387021,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:52:44",,"EDTA","Draw",1,1333,"11:55:25","11:55:46","11:56:00",,"UTERUS",,3,,,,,"12:00:50",2
"684CAF95-E605-4000-942B-E7EC29F2F7D0","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06DEC2018",93,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10391800,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:10:26",,"EDTA","Draw",2,1333,"12:13:27","12:15:17","12:15:27","It was collected only 200 uL of blood due to technical problems.","UTERUS",,3,,,,,"12:20:36",2
"FAC89D7F-40E3-41F6-A53C-C3493FE014B0","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06DEC2018",93,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10398651,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:30:14",,"EDTA","Draw",1,1333,"12:33:16","12:33:42","12:33:57",,"UTERUS",,3,,,,,"12:38:35",2
"FE012DC0-AF32-4C70-A4D4-F042B8BC4EC6","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06DEC2018",93,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10411690,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:48:40",,"EDTA","Draw",1,1333,"12:50:59","12:51:40","12:51:55",,"UTERUS",,3,,,,,"12:56:43",2
"6D680EA2-C62B-4A35-8B6E-2ED6A79CB017","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","21JAN2019",104,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10417702,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:49:35",,"EDTA","Draw",1,1333,"11:52:12","11:52:36","11:52:49",,"UTERUS",,3,,,,,"11:59:10",2
"53F914B0-FD4F-4340-84A6-48341EAB3798","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","21JAN2019",104,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10422463,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:11:56",,"EDTA","Draw",1,1333,"12:14:20","12:14:30","12:14:46",,"UTERUS",,3,,,,,"12:21:33",2
"D350D633-8D95-4783-99F2-BB8294D2EC32","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","21JAN2019",104,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10424911,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:32:26",,"EDTA","Draw",1,1333,"12:34:59","12:35:23","12:35:39",,"UTERUS",,3,,,,,"12:41:14",2
"B66A9193-2CD9-4E23-A066-8C48A30010F3","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","28JAN2019",111,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10434046,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:46:17",,"EDTA","Draw",1,1333,"11:49:01","11:49:30","11:49:47",,"UTERUS",,3,,,,,"11:54:51",2
"0F5E016C-AA02-411A-B871-FD3604F41688","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","28JAN2019",111,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10436170,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:07:11",,"EDTA","Draw",1,1333,"12:09:35","12:10:06","12:10:23",,"UTERUS",,3,,,,,"12:15:18",2
"AACE8932-37ED-43D7-B10A-8D3677D974AB","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","21JAN2019",104,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10471596,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:53:02",,"EDTA","Draw",1,1333,"12:55:40","12:56:38","12:56:55",,"UTERUS",,3,,,,,"13:01:56",2
"95E4BFB1-7EFB-47D5-B3C2-244F7E504E31","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","28JAN2019",111,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10472053,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:27:24",,"EDTA","Draw",1,1334,"12:29:24","12:29:42","12:29:57",,"UTERUS",,3,,,,,"12:34:59",2
"5EBA29AF-F5C6-4472-B475-2C4061E258A9","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","21JAN2019",104,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10478337,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:12:09",,"EDTA","Draw",2,1333,"13:14:47","13:15:31","13:15:41",,"UTERUS",,3,,,,,"13:20:34",2
"4E974304-21EB-42E8-A729-A7FB6B406E64","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","28JAN2019",111,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10486003,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:44:59",,"EDTA","Draw",1,1333,"12:47:32","12:47:50","12:48:10",,"UTERUS",,3,,,,,"12:53:21",2
"C5D70AE4-26B3-4AE1-ADE0-51B172E169A4","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","28JAN2019",111,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10496580,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:05:14",,"EDTA","Draw",1,1333,"13:07:45","13:08:28","13:08:49",,"UTERUS",,3,,,,,"13:13:43",2
"6527EC12-E7EB-4F17-BF0A-0AC7CD1819A0","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","29JAN2019",112,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10502300,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:37:41",,"EDTA","Draw",1,1333,"11:40:21","11:40:45","11:41:02",,"UTERUS",,3,,,,,"11:46:27",2
"0DBFEB04-1B58-43CF-BAFD-9AA9915B67F6","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","22JAN2019",105,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10503110,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:36:35",,"EDTA","Draw",1,1333,"11:39:48","11:40:31","11:40:50",,"UTERUS",,3,,,,,"11:47:30",2
"4C959FD4-3EBD-4A3A-8789-5E937C7AC122","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","29JAN2019",112,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10531599,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:57:13",,"EDTA","Draw",1,1333,"12:00:02","12:00:24","12:00:41",,"UTERUS",,3,,,,,"12:06:02",2
"F044B091-EDF1-4945-8245-54AFA30B607C","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","22JAN2019",105,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10536558,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:56:54",,"EDTA","Draw",2,1333,"11:59:31","12:00:14","12:00:28",,"UTERUS",,3,,,,,"12:05:45",2
"B06F2EA8-A9A6-4C62-A2CB-A82858AACA62","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","22JAN2019",105,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10543767,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:17:34",,"EDTA","Draw",1,1333,"12:21:47","12:22:21","12:22:37",,"UTERUS",,3,,,,,"12:27:09",2
"E8C133F4-00E4-429F-9511-5936C7F8DA2D","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","22JAN2019",105,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10553053,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:38:02",,"EDTA","Draw",2,1333,"12:41:17","12:42:16","12:42:42",,"UTERUS",,3,,,,,"12:48:17",2
