"participantGUID","d_visit","days_visit","staffID","siteGUID","siteID","pid","formGUID","FormName","versionGUID","versionNbr","d_treadmillbegin","days_treadmillbegin","d_treadmillcomplete","days_treadmillcomplete","activity_score","compliant","weight","fat","lean","comments"
"3719CB62-B551-49BE-94A0-E51DFE13D30D","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10025979,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,3.00000,1,352.60000,,,
"A06B56CB-17AE-4D88-B608-CBB9C5A9B8AC","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026002,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,339.70000,,,
"F65955CE-E49F-48C7-B861-02A2FDF6F9B8","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026193,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,3.00000,1,338.10000,,,
"F6BECF8B-C45D-4D02-95CB-73201427A405","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026274,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,3.00000,1,304.00000,,,
"0559B193-BED3-4170-B045-10A2B6441CB6","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026355,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,365.90000,,,
"85A6A5C8-50CC-4CA1-96EC-D3860C0FEE39","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026436,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,3.00000,1,333.80000,,,
"0B560107-9C5F-4C50-AF24-E8231971C6F2","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026517,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,3.00000,1,325.80000,,,
"90CFE5A4-76FE-4458-A2B1-A66F0B60118E","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026789,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,339.60000,,,
"B68FB52A-C55C-4C68-9F0D-D786C85CF0AD","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10026940,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,3.00000,1,342.60000,,,
"0417F3E1-9068-41B7-8B54-3537017D8E3E","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027084,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,3.00000,1,336.40000,,,
"3B99FF4A-6EA1-4E23-9F34-46DDCF1C2A1F","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027165,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,323.90000,,,
"EF759D30-BE9E-42A8-8A8E-4ACD6F2FD2D4","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027246,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,304.70000,,,
"F0D83B29-8EFA-4CDE-B1AA-2358AC220ECF","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027327,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,371.40000,,,
"6EA07A05-8ECB-4383-848B-124E8E77A92F","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027408,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,340.10000,,,
"FCE9ABE6-B60B-4934-BAE5-56AF8B11ECEC","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027599,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,337.20000,,,
"3621C4F6-9FD6-4420-B1F1-74DE333B8FE0","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027750,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,344.00000,,,
"DAF2EDDB-BB93-49C7-A69A-CCFAF10C3220","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027831,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,331.90000,,,
"ED46274E-6A2A-4723-8985-CD1C145BE005","27JUN2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10027912,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"14JUN2018",9,"27JUN2018",22,4.00000,1,338.00000,,,
"1628FB23-6F66-47D4-8D82-63C87726F0FD","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10043527,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,181.20000,,,
"261AAAD2-3AFA-446B-A6CA-751EE5FCCCE7","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10043608,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,184.20000,,,
"85CCE78A-1971-429B-8E08-3BF321D240A7","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10043799,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,179.20000,,,
"69FD4884-786D-4F2A-97B1-6174FBD25D60","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10043950,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,174.40000,,,
"E8FC744B-81F7-4C16-916F-54E57305ADE1","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044094,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,3.00000,1,181.20000,,,
"9CA9F9C5-E5D8-45C8-863C-81B50B2A0E0B","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044175,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,180.90000,,,
"0D5071F5-D166-4CF1-BE8B-EB4DF6E04C0E","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044256,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,3.00000,1,167.40000,,,
"07AF7369-F082-4CA7-99D5-D973F4A162C9","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044337,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,185.20000,,,
"EA9F5180-5F6B-496B-BED6-9E442508727E","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044418,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,3.00000,1,178.30000,,,
"2479BEE5-2A38-4D09-B15B-B1715F561A9F","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044760,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,171.60000,,,
"FC9D810E-D889-4A63-8FF7-9C099F709AE5","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044841,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,178.10000,,,
"22CEB023-3001-4E2D-9704-D4C651378D27","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10044922,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,168.40000,,,
"55A3F158-4C39-4525-BEC7-8AA6BEA89EA2","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045066,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,169.00000,,,
"71154A73-C9DD-42A4-ADA8-87FEB4D7ED82","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045147,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,191.00000,,,
"0A4A7935-3AF4-463F-84E3-DCF07671509D","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045228,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,167.10000,,,
"04C84D7E-FC8C-422F-AE4B-CAFADB63407B","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045309,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,184.20000,,,
"70E0DCB0-DC26-45CC-B462-F3719E223B02","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045570,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,3.00000,1,170.30000,,,
"EBBEAE90-9621-4590-B6DA-9C95DB546010","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045651,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,190.10000,,,
"BB316AB0-EEB0-42CF-93B0-4B43C5A4A605","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045732,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,176.60000,,,
"1E774011-BEB7-4FF9-B622-3DCBB34526EF","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10045813,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,172.10000,,,
"76BADF95-5E94-4770-A1C5-715FEE6F935A","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046038,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,185.70000,,,
"F9BEE1FA-E2DB-4BE4-A79C-99D585D6FD17","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046119,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,189.10000,,,
"A77AC89A-1D9E-4516-9DA4-2BE99C8126EF","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046380,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,3.00000,1,187.20000,,,
"2B969165-1A52-43AA-8FD9-39AFA62F094F","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046461,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,191.40000,,,
"83BAA78D-FC67-428D-82EB-066E062B8C10","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046542,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,195.60000,,,
"6E2D02A7-902E-45A1-98A6-D221EAB3E895","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046623,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,187.20000,,,
"3CB7B4DD-4FDB-4673-B02C-6727DE9F43C7","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046704,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,171.50000,,,
"9902995F-147D-495B-8932-1CAC9B9F6CF1","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046895,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,3.00000,1,187.00000,,,
"B2D79E00-8138-4D95-8E2D-8FE98817E748","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10046976,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,176.20000,,,
"172C7AA6-33B6-4941-AB3E-DDDBE74719B8","24JUL2018",22,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10047190,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"11JUL2018",9,"24JUL2018",22,4.00000,1,182.40000,,,
"C70E2825-4C5A-494B-BD8F-2A3D9C3CD94A","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10059369,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,2.00000,1,338.10000,,,
"FE767C6C-A1A1-4127-B4AD-DB86DA330A48","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10063633,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,2.00000,1,338.90000,,,
"6A1B62F2-791D-4AD1-AF30-7DF779C77ACE","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10085017,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,2.00000,1,352.60000,,,
"39BB8A90-B9BD-4879-950C-F8CE6FC2A6C7","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10088113,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,3.00000,1,281.60000,,,
"7CC385ED-D79D-4A67-9416-89DACBE4A97B","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10093702,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,2.00000,1,277.70000,,,
"22D700B9-EDD0-4BC8-8155-EB9C39417F81","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10095241,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,3.00000,1,321.00000,,,
"1CA4210C-3CE6-4A5A-996B-673EBDEB3B81","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10106383,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,2.00000,1,315.00000,,,
"B25961A8-F07C-413E-86D4-C9BB5589ADDA","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10136967,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,3.00000,1,353.50000,,,
"9F3E1040-D409-421E-B635-2572DC20ED89","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10139044,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,4.00000,1,311.00000,,,
"3D542218-E637-43A9-AE07-3BE0D7153C2F","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10139710,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,4.00000,1,272.00000,,,
"DCF3D0CD-7CB2-475C-9208-E7749AB91AB0","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10152148,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,4.00000,1,321.20000,,,
"95E9D7A9-0F3B-4DE5-975B-1C3FD01C8F8C","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10171010,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,3.00000,1,334.20000,,,
"A19A8134-DA27-47FE-9D8C-FCF71D38D0F5","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10175431,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,3.00000,1,352.90000,,,
"96CEB507-B2E6-4C83-BF7B-1B1256549F76","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10179267,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,2.00000,1,326.90000,,,
"569A9229-04E8-414A-A195-FE9E8F1B66AB","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10185585,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,4.00000,1,347.50000,,,
"06FE1060-F317-41ED-A95F-BE88FBAB9D32","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10204989,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,3.00000,1,302.50000,,,
"211F8017-6F51-4B51-BE65-CB50034E0D76","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10219315,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,4.00000,1,327.10000,,,
"E4271AF1-899A-4A65-9D8D-BF18CEE3F1CF","02OCT2018",56,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10220917,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"17SEP2018",41,"02OCT2018",56,2.00000,1,331.30000,,,
"0B121AC2-128E-4558-986F-4366C44FDF6A","23OCT2018",49,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10244182,"B5AB1E0B-61EE-4556-A81D-CEE691625E75","Animal Familiarization","F3C3114E-9914-4F0A-84E4-B074FD95524D",2,"08OCT2018",34,"23OCT2018",49,3.00000,1,186.60000,,,
